decorations/percellbg/20pt : pid 61468, running 240s
[2026-08-28T14:25:00Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 109us  skipped 0/240  total 244us/119  frame 331us/118  upload 0us/119  backgrounds 104us/119  glyphs 133us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:00Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 90us  skipped 240/240  total 240us/119  frame 333us/118  upload 0us/119  backgrounds 106us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:01Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 113us  skipped 0/240  total 248us/119  frame 335us/118  upload 0us/119  backgrounds 107us/119  glyphs 135us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:01Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 126us  skipped 240/240  total 248us/119  frame 344us/118  upload 0us/119  backgrounds 110us/119  glyphs 138us/119  decorations -  grid 107x37
[2026-08-28T14:25:02Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 116us  skipped 0/240  total 256us/119  frame 345us/118  upload 0us/119  backgrounds 113us/119  glyphs 136us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:02Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 123us  skipped 240/240  total 254us/119  frame 350us/118  upload 0us/119  backgrounds 114us/119  glyphs 140us/119  decorations -  grid 107x37
[2026-08-28T14:25:03Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 135us  skipped 0/240  total 273us/119  frame 370us/118  upload 0us/119  backgrounds 120us/119  glyphs 145us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:04Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 150us  skipped 240/240  total 294us/119  frame 408us/118  upload 0us/119  backgrounds 138us/119  glyphs 154us/119  decorations -  grid 107x37
[2026-08-28T14:25:04Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 134us  skipped 0/240  total 374us/119  frame 485us/118  upload 0us/119  backgrounds 178us/119  glyphs 175us/119  decorations 10us/119  grid 107x37
[2026-08-28T14:25:05Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 113us  skipped 240/240  total 305us/119  frame 417us/118  upload 0us/119  backgrounds 149us/119  glyphs 154us/119  decorations -  grid 107x37
[2026-08-28T14:25:05Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 113us  skipped 0/240  total 249us/119  frame 337us/118  upload 0us/119  backgrounds 107us/119  glyphs 134us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:06Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 92us  skipped 240/240  total 241us/119  frame 333us/118  upload 0us/119  backgrounds 107us/119  glyphs 132us/119  decorations -  grid 107x37
[2026-08-28T14:25:06Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 86us  skipped 0/240  total 251us/119  frame 339us/118  upload 0us/119  backgrounds 110us/119  glyphs 134us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:07Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 99us  skipped 240/240  total 243us/119  frame 336us/118  upload 0us/119  backgrounds 108us/119  glyphs 135us/119  decorations -  grid 107x37
[2026-08-28T14:25:07Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 101us  skipped 0/240  total 248us/119  frame 332us/118  upload 0us/119  backgrounds 107us/119  glyphs 133us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:08Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 116us  skipped 240/240  total 240us/119  frame 333us/118  upload 0us/119  backgrounds 106us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:08Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 131us  skipped 0/240  total 248us/119  frame 333us/118  upload 0us/119  backgrounds 107us/119  glyphs 134us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:09Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 95us  skipped 240/240  total 243us/119  frame 335us/118  upload 0us/119  backgrounds 109us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:09Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 97us  skipped 0/240  total 240us/119  frame 326us/118  upload 0us/119  backgrounds 102us/119  glyphs 131us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:09Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 94us  skipped 240/240  total 235us/119  frame 327us/118  upload 0us/119  backgrounds 103us/119  glyphs 132us/119  decorations -  grid 107x37
[2026-08-28T14:25:10Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 102us  skipped 0/240  total 242us/119  frame 328us/118  upload 0us/119  backgrounds 104us/119  glyphs 131us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:10Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 97us  skipped 240/240  total 233us/119  frame 324us/118  upload 0us/119  backgrounds 102us/119  glyphs 130us/119  decorations -  grid 107x37
[2026-08-28T14:25:11Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 121us  skipped 0/240  total 247us/119  frame 331us/118  upload 0us/119  backgrounds 104us/119  glyphs 134us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:11Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 101us  skipped 240/240  total 239us/119  frame 333us/118  upload 0us/119  backgrounds 106us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:12Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 112us  skipped 0/240  total 248us/119  frame 334us/118  upload 0us/119  backgrounds 107us/119  glyphs 134us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:12Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 146us  skipped 240/240  total 252us/119  frame 351us/118  upload 0us/119  backgrounds 111us/119  glyphs 141us/119  decorations -  grid 107x37
[2026-08-28T14:25:13Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 119us  skipped 0/240  total 259us/119  frame 346us/118  upload 0us/119  backgrounds 111us/119  glyphs 139us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:13Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 104us  skipped 240/240  total 249us/119  frame 344us/118  upload 0us/119  backgrounds 110us/119  glyphs 137us/119  decorations -  grid 107x37
[2026-08-28T14:25:14Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 97us  skipped 0/240  total 249us/119  frame 337us/118  upload 0us/119  backgrounds 108us/119  glyphs 133us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:14Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 101us  skipped 240/240  total 238us/119  frame 329us/118  upload 0us/119  backgrounds 104us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:15Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 103us  skipped 0/240  total 245us/119  frame 332us/118  upload 0us/119  backgrounds 104us/119  glyphs 133us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:15Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 87us  skipped 240/240  total 244us/119  frame 337us/118  upload 0us/119  backgrounds 110us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:16Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 89us  skipped 0/240  total 248us/119  frame 334us/118  upload 0us/119  backgrounds 108us/119  glyphs 133us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:16Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 97us  skipped 240/240  total 244us/119  frame 337us/118  upload 0us/119  backgrounds 109us/119  glyphs 135us/119  decorations -  grid 107x37
[2026-08-28T14:25:17Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 89us  skipped 0/240  total 251us/119  frame 336us/118  upload 0us/119  backgrounds 110us/119  glyphs 133us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:17Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 107us  skipped 240/240  total 255us/119  frame 350us/118  upload 0us/119  backgrounds 116us/119  glyphs 139us/119  decorations -  grid 107x37
[2026-08-28T14:25:18Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 105us  skipped 0/240  total 263us/119  frame 353us/118  upload 0us/119  backgrounds 116us/119  glyphs 139us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:18Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 95us  skipped 240/240  total 255us/119  frame 350us/118  upload 0us/119  backgrounds 116us/119  glyphs 138us/119  decorations -  grid 107x37
[2026-08-28T14:25:18Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 113us  skipped 0/240  total 262us/119  frame 352us/118  upload 0us/119  backgrounds 116us/119  glyphs 138us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:19Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 116us  skipped 240/240  total 255us/119  frame 350us/118  upload 0us/119  backgrounds 116us/119  glyphs 139us/119  decorations -  grid 107x37
[2026-08-28T14:25:19Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 104us  skipped 0/240  total 259us/119  frame 346us/118  upload 0us/119  backgrounds 115us/119  glyphs 137us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:20Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 101us  skipped 240/240  total 247us/119  frame 341us/118  upload 0us/119  backgrounds 111us/119  glyphs 135us/119  decorations -  grid 107x37
[2026-08-28T14:25:20Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 117us  skipped 0/240  total 252us/119  frame 341us/118  upload 0us/119  backgrounds 110us/119  glyphs 135us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:21Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 113us  skipped 240/240  total 248us/119  frame 341us/118  upload 0us/119  backgrounds 110us/119  glyphs 137us/119  decorations -  grid 107x37
[2026-08-28T14:25:21Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 107us  skipped 0/240  total 253us/119  frame 340us/118  upload 0us/119  backgrounds 110us/119  glyphs 135us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:22Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 112us  skipped 240/240  total 241us/119  frame 333us/118  upload 0us/119  backgrounds 107us/119  glyphs 134us/119  decorations -  grid 107x37
[2026-08-28T14:25:22Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 125us  skipped 0/240  total 254us/119  frame 341us/118  upload 0us/119  backgrounds 109us/119  glyphs 138us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:23Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 132us  skipped 240/240  total 252us/119  frame 346us/118  upload 0us/119  backgrounds 112us/119  glyphs 139us/119  decorations -  grid 107x37
[2026-08-28T14:25:24Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 132us  skipped 0/240  total 268us/119  frame 358us/118  upload 0us/119  backgrounds 119us/119  glyphs 141us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:24Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 103us  skipped 240/240  total 258us/119  frame 353us/118  upload 0us/119  backgrounds 119us/119  glyphs 139us/119  decorations -  grid 107x37
[2026-08-28T14:25:25Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 130us  skipped 0/240  total 292us/119  frame 391us/118  upload 0us/119  backgrounds 134us/119  glyphs 149us/119  decorations 8us/119  grid 107x37
[2026-08-28T14:25:25Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 108us  skipped 240/240  total 282us/119  frame 385us/118  upload 0us/119  backgrounds 133us/119  glyphs 146us/119  decorations -  grid 107x37
[2026-08-28T14:25:26Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 111us  skipped 0/240  total 284us/119  frame 382us/118  upload 0us/119  backgrounds 132us/119  glyphs 144us/119  decorations 8us/119  grid 107x37
[2026-08-28T14:25:26Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 92us  skipped 240/240  total 276us/119  frame 379us/118  upload 0us/119  backgrounds 133us/119  glyphs 143us/119  decorations -  grid 107x37
[2026-08-28T14:25:26Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 83us  skipped 0/240  total 278us/119  frame 372us/118  upload 0us/119  backgrounds 128us/119  glyphs 143us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:27Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 97us  skipped 240/240  total 266us/119  frame 365us/118  upload 0us/119  backgrounds 124us/119  glyphs 141us/119  decorations -  grid 107x37
[2026-08-28T14:25:27Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 97us  skipped 0/240  total 274us/119  frame 364us/118  upload 0us/119  backgrounds 124us/119  glyphs 140us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:28Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 83us  skipped 240/240  total 233us/119  frame 323us/118  upload 0us/119  backgrounds 101us/119  glyphs 132us/119  decorations -  grid 107x37
[2026-08-28T14:25:28Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 91us  skipped 0/240  total 237us/119  frame 319us/118  upload 0us/119  backgrounds 100us/119  glyphs 130us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:29Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 100us  skipped 240/240  total 234us/119  frame 325us/118  upload 0us/119  backgrounds 101us/119  glyphs 132us/119  decorations -  grid 107x37
[2026-08-28T14:25:29Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 105us  skipped 0/240  total 236us/119  frame 320us/118  upload 0us/119  backgrounds 99us/119  glyphs 130us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:30Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 112us  skipped 240/240  total 232us/119  frame 324us/118  upload 0us/119  backgrounds 101us/119  glyphs 131us/119  decorations -  grid 107x37
[2026-08-28T14:25:30Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 95us  skipped 0/240  total 241us/119  frame 326us/118  upload 0us/119  backgrounds 102us/119  glyphs 132us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:31Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 99us  skipped 240/240  total 234us/119  frame 324us/118  upload 0us/119  backgrounds 102us/119  glyphs 131us/119  decorations -  grid 107x37
[2026-08-28T14:25:31Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 131us  skipped 0/240  total 247us/119  frame 335us/118  upload 0us/119  backgrounds 106us/119  glyphs 134us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:32Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 93us  skipped 240/240  total 240us/119  frame 332us/118  upload 0us/119  backgrounds 107us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:32Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 101us  skipped 0/240  total 246us/119  frame 334us/118  upload 0us/119  backgrounds 106us/119  glyphs 133us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:33Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 132us  skipped 240/240  total 251us/119  frame 347us/118  upload 0us/119  backgrounds 110us/119  glyphs 140us/119  decorations -  grid 107x37
[2026-08-28T14:25:33Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 125us  skipped 0/240  total 256us/119  frame 345us/118  upload 0us/119  backgrounds 113us/119  glyphs 137us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:34Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 123us  skipped 240/240  total 253us/119  frame 348us/118  upload 0us/119  backgrounds 116us/119  glyphs 137us/119  decorations -  grid 107x37
[2026-08-28T14:25:34Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 115us  skipped 0/240  total 257us/119  frame 346us/118  upload 0us/119  backgrounds 113us/119  glyphs 137us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:35Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 103us  skipped 240/240  total 257us/119  frame 353us/118  upload 0us/119  backgrounds 116us/119  glyphs 140us/119  decorations -  grid 107x37
[2026-08-28T14:25:35Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 103us  skipped 0/240  total 267us/119  frame 356us/118  upload 0us/119  backgrounds 119us/119  glyphs 140us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:35Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 79us  skipped 240/240  total 253us/119  frame 349us/118  upload 0us/119  backgrounds 116us/119  glyphs 137us/119  decorations -  grid 107x37
[2026-08-28T14:25:36Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 85us  skipped 0/240  total 261us/119  frame 350us/118  upload 0us/119  backgrounds 116us/119  glyphs 137us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:36Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 104us  skipped 240/240  total 254us/119  frame 350us/118  upload 0us/119  backgrounds 117us/119  glyphs 136us/119  decorations -  grid 107x37
[2026-08-28T14:25:37Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 98us  skipped 0/240  total 258us/119  frame 346us/118  upload 0us/119  backgrounds 114us/119  glyphs 136us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:37Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 89us  skipped 240/240  total 248us/119  frame 343us/118  upload 0us/119  backgrounds 113us/119  glyphs 135us/119  decorations -  grid 107x37
[2026-08-28T14:25:38Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 102us  skipped 0/240  total 256us/119  frame 343us/118  upload 0us/119  backgrounds 113us/119  glyphs 135us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:38Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 95us  skipped 240/240  total 245us/119  frame 340us/118  upload 0us/119  backgrounds 112us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:39Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 92us  skipped 0/240  total 229us/119  frame 313us/118  upload 0us/119  backgrounds 96us/119  glyphs 125us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:39Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 87us  skipped 240/240  total 226us/119  frame 314us/118  upload 0us/119  backgrounds 97us/119  glyphs 128us/119  decorations -  grid 107x37
[2026-08-28T14:25:39Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 95us  skipped 0/240  total 233us/119  frame 318us/118  upload 0us/119  backgrounds 98us/119  glyphs 129us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:40Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 78us  skipped 240/240  total 223us/119  frame 313us/118  upload 0us/119  backgrounds 96us/119  glyphs 127us/119  decorations -  grid 107x37
[2026-08-28T14:25:40Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 92us  skipped 0/240  total 232us/119  frame 317us/118  upload 0us/119  backgrounds 98us/119  glyphs 127us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:41Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 110us  skipped 240/240  total 234us/119  frame 324us/118  upload 0us/119  backgrounds 101us/119  glyphs 132us/119  decorations -  grid 107x37
[2026-08-28T14:25:41Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 102us  skipped 0/240  total 240us/119  frame 324us/118  upload 0us/119  backgrounds 102us/119  glyphs 131us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:42Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 108us  skipped 240/240  total 234us/119  frame 325us/118  upload 0us/119  backgrounds 103us/119  glyphs 131us/119  decorations -  grid 107x37
[2026-08-28T14:25:42Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 139us  skipped 0/240  total 255us/119  frame 344us/118  upload 0us/119  backgrounds 110us/119  glyphs 139us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:43Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 105us  skipped 240/240  total 249us/119  frame 346us/118  upload 0us/119  backgrounds 111us/119  glyphs 137us/119  decorations -  grid 107x37
[2026-08-28T14:25:43Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 129us  skipped 0/240  total 264us/119  frame 353us/118  upload 0us/119  backgrounds 117us/119  glyphs 140us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:44Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 84us  skipped 240/240  total 251us/119  frame 346us/118  upload 0us/119  backgrounds 115us/119  glyphs 136us/119  decorations -  grid 107x37
[2026-08-28T14:25:44Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 116us  skipped 0/240  total 256us/119  frame 341us/118  upload 0us/119  backgrounds 112us/119  glyphs 136us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:45Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 107us  skipped 240/240  total 242us/119  frame 335us/118  upload 0us/119  backgrounds 107us/119  glyphs 134us/119  decorations -  grid 107x37
[2026-08-28T14:25:45Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 94us  skipped 0/240  total 246us/119  frame 332us/118  upload 0us/119  backgrounds 107us/119  glyphs 133us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:46Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 89us  skipped 240/240  total 236us/119  frame 328us/118  upload 0us/119  backgrounds 104us/119  glyphs 132us/119  decorations -  grid 107x37
[2026-08-28T14:25:46Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 98us  skipped 0/240  total 246us/119  frame 331us/118  upload 0us/119  backgrounds 107us/119  glyphs 133us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:47Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 82us  skipped 240/240  total 244us/119  frame 336us/118  upload 0us/119  backgrounds 109us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:47Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 91us  skipped 0/240  total 245us/119  frame 333us/118  upload 0us/119  backgrounds 107us/119  glyphs 132us/119  decorations 6us/119  grid 107x37
[2026-08-28T14:25:48Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 99us  skipped 240/240  total 241us/119  frame 334us/118  upload 0us/119  backgrounds 107us/119  glyphs 133us/119  decorations -  grid 107x37
[2026-08-28T14:25:48Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 95us  skipped 0/240  total 254us/119  frame 342us/118  upload 0us/119  backgrounds 113us/119  glyphs 134us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:48Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 90us  skipped 240/240  total 249us/119  frame 342us/118  upload 0us/119  backgrounds 113us/119  glyphs 134us/119  decorations -  grid 107x37
[2026-08-28T14:25:49Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 107us  skipped 0/240  total 256us/119  frame 347us/118  upload 0us/119  backgrounds 113us/119  glyphs 136us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:49Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 81us  skipped 240/240  total 250us/119  frame 343us/118  upload 0us/119  backgrounds 113us/119  glyphs 136us/119  decorations -  grid 107x37
[2026-08-28T14:25:50Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 96us  skipped 0/240  total 255us/119  frame 343us/118  upload 0us/119  backgrounds 113us/119  glyphs 135us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:50Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 97us  skipped 240/240  total 249us/119  frame 343us/118  upload 0us/119  backgrounds 113us/119  glyphs 136us/119  decorations -  grid 107x37
[2026-08-28T14:25:51Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 101us  skipped 0/240  total 257us/119  frame 345us/118  upload 0us/119  backgrounds 113us/119  glyphs 136us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:51Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 94us  skipped 240/240  total 250us/119  frame 345us/118  upload 0us/119  backgrounds 113us/119  glyphs 136us/119  decorations -  grid 107x37
[2026-08-28T14:25:52Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 117us  skipped 0/240  total 256us/119  frame 345us/118  upload 0us/119  backgrounds 113us/119  glyphs 136us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:52Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 91us  skipped 240/240  total 254us/119  frame 350us/118  upload 0us/119  backgrounds 116us/119  glyphs 137us/119  decorations -  grid 107x37
[2026-08-28T14:25:52Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 108us  skipped 0/240  total 266us/119  frame 356us/118  upload 0us/119  backgrounds 117us/119  glyphs 141us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:53Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 119us  skipped 240/240  total 265us/119  frame 365us/118  upload 0us/119  backgrounds 123us/119  glyphs 142us/119  decorations -  grid 107x37
[2026-08-28T14:25:53Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 114us  skipped 0/240  total 273us/119  frame 367us/118  upload 0us/119  backgrounds 124us/119  glyphs 141us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:54Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 86us  skipped 240/240  total 265us/119  frame 363us/118  upload 0us/119  backgrounds 124us/119  glyphs 140us/119  decorations -  grid 107x37
[2026-08-28T14:25:54Z INFO  alacritree::gpu_timing] gpu grid [deco always], 240 frames: submit 117us  skipped 0/240  total 277us/119  frame 370us/118  upload 0us/119  backgrounds 126us/119  glyphs 143us/119  decorations 7us/119  grid 107x37
[2026-08-28T14:25:55Z INFO  alacritree::gpu_timing] gpu grid [deco gated], 240 frames: submit 82us  skipped 240/240  total 266us/119  frame 366us/118  upload 0us/119  backgrounds 125us/119  glyphs 140us/119  decorations -  grid 107x37
